case,time,actual_cycles,second_cycles,fourth_cycles,actual_a,predicted_a
finest-carrier,20.05,-6.751696798888264e-08,-6.751826696453019e-08,-6.751695009166794e-08,-0.03803308631049258,-0.038033086312680174
finest-carrier,20.075,-8.717021858154803e-08,-8.7172117302524e-08,-8.717011003093957e-08,-0.041515801498217146,-0.04151580150154793
finest-carrier,20.1,-1.1020295511394763e-07,-1.1020587767983448e-07,-1.102029346030266e-07,-0.044913212801431866,-0.04491321280627024
finest-carrier,20.125,-1.3646586866145766e-07,-1.3647004678996062e-07,-1.3646589435615426e-07,-0.04816085549359207,-0.04816085550029926
finest-carrier,20.150000000000002,-1.6553918729839282e-07,-1.655448566821543e-07,-1.6553921891608663e-07,-0.0511904736974428,-0.0511904737063184
finest-carrier,20.175,-1.9667850423292595e-07,-1.9668592439518127e-07,-1.966785621520099e-07,-0.05393067352421462,-0.0539306735354216
finest-carrier,20.2,-2.2876710122855143e-07,-2.2877606327885976e-07,-2.2876682586181018e-07,-0.05630723483582005,-0.05630723484930603
finest-carrier,20.225,-2.6027856960176884e-07,-2.602894623963368e-07,-2.6027834698492116e-07,-0.05824335787922364,-0.0582433578946557
finest-carrier,20.25,-2.8926564037156996e-07,-2.89278796303696e-07,-2.892660063261032e-07,-0.05966027947416722,-0.05966027949090697
finest-carrier,20.275000000000002,-3.1338264717261265e-07,-3.1339725754445334e-07,-3.13383246772308e-07,-0.060478416340930694,-0.060478416358070615
finest-carrier,20.3,-3.2994935196710393e-07,-3.2996352577754337e-07,-3.29949012318927e-07,-0.06061870606977538,-0.06061870608624743
finest-carrier,20.325,-3.360582923807523e-07,-3.3607186980171395e-07,-3.360578051724708e-07,-0.060003623315882694,-0.06000362333062775
finest-carrier,20.35,-3.2873621590761957e-07,-3.28748860707214e-07,-3.287363445840642e-07,-0.058557703484058574,-0.058557703496233134
finest-carrier,20.375,-3.0515419314248896e-07,-3.051640314178565e-07,-3.0515417234936593e-07,-0.05620796645273427,-0.05620796646190099
finest-carrier,20.400000000000002,-2.6289950635357915e-07,-2.6290604824260053e-07,-2.628997843018827e-07,-0.052884770200333886,-0.052884770206574644
finest-carrier,20.425,-2.0032723157659617e-07,-2.003294826550247e-07,-2.0032739308299492e-07,-0.04852314133675273,-0.04852314134065002
finest-carrier,20.45,-1.1696553392707043e-07,-1.1696327026642732e-07,-1.1696542598275466e-07,-0.04306406118546381,-0.04306406118793922
finest-carrier,20.475,-1.3970570744254084e-08,-1.3964485755060609e-08,-1.397039524086024e-08,-0.03645522004480362,-0.03645522004684492
finest-carrier,20.5,1.053844162763289e-07,1.0539323408657835e-07,1.0538453693057059e-07,-0.02865137487617745,-0.02865137487855122
finest-carrier,20.525000000000002,2.351906052863136e-07,2.3520058678075664e-07,2.3519030448121791e-07,-0.019614893142414283,-0.019614893145477937
finest-carrier,20.55,3.663642519591608e-07,3.6637472731793907e-07,3.6636397802433286e-07,-0.009316759377480999,-0.009316759381143768
finest-carrier,20.575,4.861218775281979e-07,4.861324906720796e-07,4.861220949814052e-07,0.002262352147653582,0.002262352144001448
finest-carrier,20.6,5.775028540909344e-07,5.775120640815593e-07,5.775028041666466e-07,0.015131486208822022,0.015131486207075731
finest-carrier,20.625,6.189645703271032e-07,6.189713280372936e-07,6.189652660184796e-07,0.02928926981209708,0.029289269818345242
finest-carrier,20.650000000000002,5.84087978325194e-07,5.840839824506868e-07,5.84087680352532e-07,0.044723693690353845,0.04472369372246605
finest-carrier,20.675,4.413940170138731e-07,4.4136352043534183e-07,4.4139426588415165e-07,0.06141153615911161,0.06141153626287635
finest-carrier,20.7,1.5435234140203185e-07,1.542558811319316e-07,1.5435225011825343e-07,0.07931779571750877,0.07931779599666576
finest-carrier,20.725,-3.1842566337045724e-07,-3.18664690717537e-07,-3.184264630898762e-07,0.0983955933995525,0.09839559406634242
finest-carrier,20.75,-1.022757573447402e-06,-1.0232762475977219e-06,-1.0227586235636603e-06,0.11858643860105157,0.1185864400546469
finest-carrier,20.775000000000002,-2.0082185618423954e-06,-2.009247493811596e-06,-2.0082194661751226e-06,0.13982038568449742,0.13982038862449386
finest-carrier,20.8,-3.327203234778383e-06,-3.329111209294105e-06,-3.3272068469510322e-06,0.16201597196832368,0.1620159775488527
finest-carrier,20.825,-5.033720774656713e-06,-5.037062547328277e-06,-5.033730285267292e-06,0.1850803240688128,0.18508033409529961
finest-carrier,20.85,-7.181919894086398e-06,-7.187493765333996e-06,-7.181937573896619e-06,0.20890968512749594,0.20890970229266004
finest-carrier,20.875,-9.824362742719296e-06,-9.833281996914237e-06,-9.824396943531309e-06,0.23339011057905207,0.23339013872748643
finest-carrier,20.900000000000002,-1.3010085299363128e-05,-1.3023842541686515e-05,-1.3010148862710452e-05,0.2583980199725632,0.25839806437432655
finest-carrier,20.925,-1.678244577703959e-05,-1.680297797058488e-05,-1.6782559472808464e-05,0.2838007190988026,0.2838007867028522
finest-carrier,20.95,-2.1176847704707094e-05,-2.120658515658616e-05,-2.1177039340293875e-05,0.3094571876394567,0.30945728726903154
finest-carrier,20.975,-2.6218384345866797e-05,-2.626028945878384e-05,-2.6218697971271215e-05,0.3352191089774158,0.33521925142331194
finest-carrier,21.0,-3.1919495623162896e-05,-3.197706301268008e-05,-3.191999173190127e-05,0.36093188287285005,0.3609320808379702
finest-carrier,21.025000000000002,-3.827767917758754e-05,-3.835489479952041e-05,-3.8278432786460724e-05,0.38643556919435446,0.38643583704557244
finest-carrier,21.05,-4.527334182142809e-05,-4.537461008128899e-05,-4.527445553023329e-05,0.4115659421788132,0.4115662954723217
finest-carrier,21.075,-5.2867941363261634e-05,-5.29979423234675e-05,-5.28695413182842e-05,0.4361557134795259,0.4361561682431022
finest-carrier,21.1,-6.1002454732954663e-05,-6.116594370089214e-05,-6.1004684112500204e-05,0.46003578961502134,0.4600363613947132
finest-carrier,21.125,-6.959625451532544e-05,-6.979781728939684e-05,-6.959927565860782e-05,0.48303648996498433,0.4830371926721015
finest-carrier,21.150000000000002,-7.854650609957745e-05,-7.879025830016419e-05,-7.855049221846863e-05,0.5049887828360857,0.5049896274615261
finest-carrier,21.175,-8.772812890386963e-05,-8.801738307472408e-05,-8.773325572844476e-05,0.5257255698927941,0.5257265631858278
finest-carrier,21.2,-9.699441489912111e-05,-9.73313186175873e-05,-9.700083628779996e-05,0.5450829876989164,0.5450841309318432
finest-carrier,21.225,-0.00010617831275425432,-0.00010656351549998069,-0.00010618615363599446,0.5629017079021619,0.5629029958564784
finest-carrier,21.25,-0.00011509445162350898,-0.00011552680067224215,-0.0001151037905683361,0.5790282065132197,0.5790296268226902
finest-carrier,21.275000000000002,-0.00012354186094078358,-0.00012401815223621522,-0.00012355269880675283,0.5933159645225903,0.5933174974918102
finest-carrier,21.3,-0.00013130735718161008,-0.00013182221338357226,-0.0001313196150864892,0.6056266468637516,0.6056282658490829
finest-carrier,21.325,-0.00013816969550517206,-0.00013871555705996394,-0.00013818320239611918,0.6158313129869097,0.6158329853792871
finest-carrier,21.35,-0.00014390433102483532,-0.0001444715907476316,-0.0001439188129651093,0.6238115564218835,0.6238132452098787
finest-carrier,21.375,-0.00014828863417584625,-0.0001488659447117051,-0.0001483037264694801,0.629460475176413,0.6294621410010919
finest-carrier,21.400000000000002,-0.00015110757915905924,-0.00015168230556364846,-0.00015112283655204853,0.6326836006394766,0.6326852041927452
finest-carrier,21.425,-0.00015215982781018167,-0.00015271864604623372,-0.00015217474933508745,0.6333998835880973,0.633401388155914
finest-carrier,21.45,-0.00015126398404832495,-0.00015179358473905717,-0.00015127804234722243,0.6315425473886913,0.631543921303281
finest-carrier,21.475,-0.00014826475828124541,-0.00014875261192867856,-0.00014827743336247486,0.6270596953170859,0.6270609140722762
finest-carrier,21.5,-0.0001430390234712725,-0.00014347415662716216,-0.00014304984298098812,0.6199148989806608,0.6199159467884818
finest-carrier,21.525000000000002,-0.0001355016825398408,-0.00013587538935985567,-0.0001355102516489985,0.6100878452109417,0.6100887158249365
finest-carrier,21.55,-0.00012561092728346397,-0.00012591736215946856,-0.00012561695571385078,0.5975747504969331,0.5975754471952778
finest-carrier,21.575,-0.00011337265842627883,-0.00011360925025648698,-0.00011337598269029985,0.5823885016051666,0.5823890363168517
finest-carrier,21.6,-9.884415711480095e-05,-9.901177962390706e-05,-9.884473791121255e-05,0.5645588437583234,0.564559235414359
finest-carrier,21.625,-8.213676793238878e-05,-8.223967296842836e-05,-8.213469991296509e-05,0.54413257092958,0.5441328432078869
finest-carrier,21.650000000000002,-6.341724015749691e-05,-6.346269209111167e-05,-6.341272342370802e-05,0.5211733673086055,0.5211735460103607
finest-carrier,21.675,-4.290760139532905e-05,-4.2905272396440795e-05,-4.2900920788660054e-05,0.49576143919968907,0.4957615495405819
finest-carrier,21.7,-2.0883802892313753e-05,-2.08449653971827e-05,-2.0875311702728386e-05,0.4679932677944783,0.4679933319014573
finest-carrier,21.725,2.3270898199671576e-06,2.390550894773727e-06,2.3370211951944967e-06,0.43798122592941346,0.4379812608005836
finest-carrier,21.75,2.6351529044720188e-05,2.642812359253279e-05,2.6362520479113302e-05,0.4058527923492248,0.4058528084690231
finest-carrier,21.775000000000002,5.0775453975471995e-05,5.08550865993002e-05,5.078714914339686e-05,0.3717497312828823,0.3717497319924659
finest-carrier,21.8,7.515149900886315e-05,7.522631369694494e-05,7.516357992136947e-05,0.3358273902172079,0.33582737183145583
finest-carrier,21.825,9.900761989490941e-05,9.90725990432614e-05,9.901981038590344e-05,0.29825368385361295,0.2982536364092579
finest-carrier,21.85,0.00012185692194215198,0.00012191017699871385,0.00012186900289750414,0.2592077921942835,0.259207700624079
finest-carrier,21.875,0.0001432081680607185,0.00014325081797529293,0.000143219963497123,0.21887902856281952,0.2188788740312923
finest-carrier,21.900000000000002,0.00016257679606039555,0.0001626124442674459,0.00016258817211589561,0.17746567665299975,0.17746543777129598
finest-carrier,21.925,0.00017949648095501978,0.00017953027660898144,0.00017950733785266054,0.13517344463620437,0.1351730983010123
finest-carrier,21.95,0.00019353061913090808,0.0001935679372385756,0.00019354086559037728,0.09221393480756454,0.09221345647986774
finest-carrier,21.975,0.00020428325385800732,0.0002043281132270777,0.00020429279861264096,0.048803332474759105,0.04880269582090109
finest-carrier,22.0,0.00021140953854146668,0.00021146282419920237,0.00021141824663616166,0.005160845011330764,0.005160020953728002
finest-carrier,22.025000000000002,0.0002146252600258924,0.0002146829434638387,0.0002146329218027828,-0.0384930409042427,-0.03849408555323713
finest-carrier,22.05,0.0002137149729773068,0.00021376644625775877,0.00021372124106123352,-0.08193800617457173,-0.08193931021045049
finest-carrier,22.075,0.00020853861507031085,0.000208565344364557,0.0002085429518956858,-0.12495533465847167,-0.12495694375545799
finest-carrier,22.1,0.00019903659170004807,0.00019901120333151557,0.00019903818975193198,-0.167329622569225,-0.16733158994528619
finest-carrier,22.125,0.00018523286752349495,0.0001851188377158746,0.00018523058907188143,-0.20885027883800283,-0.20885266496552354
finest-carrier,22.150000000000002,0.00016723610314999505,0.00016698810385973675,0.00016722840592695902,-0.24931277344672462,-0.2493156445464887
finest-carrier,22.175,0.00014523884752571831,0.00014480385178826076,0.00014522376259642805,-0.288520107257876,-0.2885235324571068
finest-carrier,22.2,0.00011951478627951815,0.0001188338712189769,0.00011948990421532396,-0.3262842298259575,-0.3262882770298181
finest-carrier,22.225,9.041401461691916e-05,8.942484545050743e-05,9.037653641332252e-05,-0.3624270766958379,-0.3624318073921368
finest-carrier,22.25,5.835662669287026e-05,5.699648061126525e-05,5.830346460914203e-05,-0.39678167999484154,-0.3967871433865724
finest-carrier,22.275000000000002,2.3824698635083044e-05,2.2033850102235768e-05,2.3752621352852538e-05,-0.42919336455414053,-0.42919959155305604
finest-carrier,22.3,-1.2647135266748443e-05,-1.4921847220587876e-05,-1.2741288786278859e-05,-0.4595205576060987,-0.459527555282483
finest-carrier,22.325,-5.048216494764503e-05,-5.328384401753272e-05,-5.060123800702645e-05,-0.4876355024979649,-0.4876432495979925
finest-carrier,22.35,-8.907302730986224e-05,-9.243154174791569e-05,-8.921927836076476e-05,-0.5134251314515944,-0.5134335755503746
finest-carrier,22.375,-0.00012779371400152415,-0.00013172306494825626,-0.00012796855509347483,-0.536791628680727,-0.5368006853930114
finest-carrier,22.400000000000002,-0.0001660118229123223,-0.00017050824432940232,-0.00016621557681402349,-0.557652761117656,-0.5576623156052045
finest-carrier,22.425,-0.00020310092108907172,-0.00020814190600505574,-0.00020333266033160921,-0.5759423756386192,-0.5759522864643023
finest-carrier,22.45,-0.00023845275819645568,-0.0002439970502834134,-0.00023871019283151434,-0.5916106948766392,-0.5916208000118229
finest-carrier,22.475,-0.00027148880519289447,-0.00027747743227412566,-0.0002717682908092745,-0.6046242976268552,-0.6046344221952297
finest-carrier,22.5,-0.00030167123470218205,-0.0003080295044412182,-0.00030196787102106364,-0.614966227712764,-0.6149761929120983
finest-carrier,22.525000000000002,-0.00032851303455646755,-0.0003351533910903216,-0.00032882086299888775,-0.6226360030592901,-0.6226456355741874
finest-carrier,22.55,-0.0003515867970795413,-0.0003584123671650041,-0.00035189909312521097,-0.6276492760912213,-0.6276584172423295
finest-carrier,22.575,-0.0003705323326099193,-0.0003774409176904838,-0.00037084194550146554,-0.6300375648421491,-0.6300460787730809
finest-carrier,22.6,-0.00038506295225021025,-0.000391951243638096,-0.00038536268595284497,-0.6298479618004791,-0.6298557420917126
finest-carrier,22.625,-0.00039496997624595604,-0.0004017377255961723,-0.0003952529761202501,-0.6271424974654871,-0.6271494716924386
finest-carrier,22.650000000000002,-0.00040012565738370176,-0.00040667954236785463,-0.0004003857566785972,-0.6219975190272298,-0.622003650993631
finest-carrier,22.675,-0.00040048456518777955,-0.0004067415538889523,-0.0004007165798181811,-0.6145030996053897,-0.6145083891890255
finest-carrier,22.7,-0.00039608302766082674,-0.000401973061399223,-0.00039628297678686247,-0.6047621297374384,-0.6047666104693536
finest-carrier,22.725,-0.0003870368793159971,-0.00039250474579733736,-0.0003872021091674581,-0.5928893853816666,-0.5928931200750484
finest-carrier,22.75,-0.0003735377585733623,-0.00037854411836093154,-0.0003736669815929071,-0.5790106627215547,-0.5790137376065231
finest-carrier,22.775000000000002,-0.0003558476739176176,-0.000360369221708207,-0.00035594091180390144,-0.5632616382012732,-0.5632641560951529
finest-carrier,22.8,-0.0003342921174790738,-0.00033832094929391027,-0.00033435057381149335,-0.5457866906483985,-0.5457887637326614
finest-carrier,22.825,-0.00030925216819520227,-0.00031279447265284663,-0.0003092780559812686,-0.5267378189654939,-0.5267395617196552
finest-carrier,22.85,-0.00028115545293379735,-0.00028422961862068847,-0.0002811517522260019,-0.5062733374152836,-0.5062748601824864
finest-carrier,22.875,-0.00025046619881964605,-0.00025310058195996695,-0.0002504364478537783,-0.4845565429130933,-0.4845579464737888
finest-carrier,22.900000000000002,-0.00021767508474934593,-0.0002199055206543748,-0.00021762313258087798,-0.4617545044491113,-0.4617558758556558
finest-carrier,22.925,-0.0001832886566881739,-0.00018515593002116926,-0.00018321844513547977,-0.4380366864870705,-0.43803809627924645
finest-carrier,22.95,-0.00014781870395466577,-0.00014936614331591229,-0.0001477341075147397,-0.4135735733241284,-0.41357507412374417
finest-carrier,22.975,-0.00011177221933915205,-0.00011304346673646779,-0.00011167687278799837,-0.3885354401832383,-0.388537066559414
finest-carrier,23.0,-7.564168532828074e-05,-7.667884069442032e-05,-7.55389091291439e-05,-0.3630910133136184,-0.3630927827309661
finest-carrier,23.025000000000002,-3.989620046325468e-05,-4.0738290995320405e-05,-3.978891210373698e-05,-0.33740617065524175,-0.33740808526478205
finest-carrier,23.05,-4.973677378110278e-06,-5.655562467034015e-06,-4.864364602765351e-06,-0.311642808622187,-0.31164485763180416
finest-carrier,23.075,2.872590791311402e-05,2.817422061674846e-05,2.883517954197998e-05,-0.2859576468682244,-0.28595980923529596
finest-carrier,23.1,6.084602501786499e-05,6.039971519876617e-05,6.09536119125534e-05,-0.26050111496384454,-0.26050336217638964
finest-carrier,23.125,9.107770677443976e-05,9.071710264095744e-05,9.118232969745939e-05,-0.23541641520846918,-0.23541871396012218
finest-carrier,23.150000000000002,0.00011916231927622747,0.00011887263402551813,0.00011926304293949404,-0.2108385633777584,-0.21084087799247875
finest-carrier,23.175,0.0001448931059567557,0.0001446639381875168,0.00014498928175758766,-0.18689354695987898,-0.18689584146999297
finest-carrier,23.2,0.00016811530078013023,0.00016794000644492459,0.00016820651672384707,-0.16369765739238332,-0.16369989722005998
finest-carrier,23.225,0.00018872511253605612,0.00018860012429090288,0.00018881116375074264,-0.14135683047978137,-0.14135898371390096
finest-carrier,23.25,0.00020666770589878398,0.00020659180020738348,0.00020674853053340668,-0.1199661288206097,-0.1199681671095081
finest-carrier,23.275000000000002,0.00022193408191222716,0.00022190772328570507,0.00022200974677115637,-0.09960938379946042,-0.09961128290168829
finest-carrier,23.3,0.0002345573124048173,0.0002345820357051839,0.00023462797416370947,-0.08035886741061406,-0.08036060745869864
finest-carrier,23.325,0.00024460812991376876,0.00024468602110685084,0.000244674008897899,-0.0622751164905144,-0.06227668202546431
finest-carrier,23.35,0.00025219001785302766,0.0002523233037922198,0.0002522513832456847,-0.045406892373919545,-0.04540827220649612
finest-carrier,23.375,0.00025743408953308046,0.0002576248189503525,0.0002574912353022633,-0.029791185071400075,-0.029792372021331476
finest-carrier,23.400000000000002,0.00026049383031114204,0.0002607436634577215,0.00026054706439018304,-0.015453364953224785,-0.015454355507998008
finest-carrier,23.425,0.00026153984155934665,0.00026184992827784384,0.00026158947939308426,-0.0024074405864999565,-0.0024082345133346617
finest-carrier,23.45,0.00026075479349692266,0.0002611257144121368,0.0002608011449511124,0.009343630537862394,0.009343030601219713
