radius,core,well,mode
37.5,5.550644260345642e-07,0.24999999999987677,2.4112395207727025e-06
37.6,5.29978019559669e-07,0.24999999999988765,2.337912972668046e-06
37.7,5.060289847296599e-07,0.24999999999989758,2.266832341896393e-06
37.800000000000004,4.831655759087007e-07,0.24999999999990663,2.197928272169975e-06
37.9,4.613384107137541e-07,0.24999999999991487,2.131133569262174e-06
38.0,4.4050036162392346e-07,0.2499999999999224,2.066383132872766e-06
38.1,4.206064525846742e-07,0.24999999999992922,2.0036138906675377e-06
38.2,4.0161376037554004e-07,0.2499999999999355,1.942764734421844e-06
38.300000000000004,3.834813205207096e-07,0.24999999999994119,1.8837764582000245e-06
38.400000000000006,3.661700375321608e-07,0.24999999999994638,1.8265916985048324e-06
38.5,3.496425992848074e-07,0.2499999999999511,1.7711548763331868e-06
38.6,3.338633953324571e-07,0.24999999999995542,1.7174121410766594e-06
38.7,3.1879843898228047e-07,0.24999999999995934,1.6653113162071334e-06
38.800000000000004,3.0441529295396926e-07,0.24999999999996295,1.614801846690015e-06
38.900000000000006,2.906829984578485e-07,0.2499999999999662,1.5658347480692775e-06
39.0,2.77572007533913e-07,0.2499999999999692,1.5183625571704471e-06
39.1,2.650541185011036e-07,0.2499999999999719,1.4723392843693966e-06
39.2,2.531024143731411e-07,0.24999999999997438,1.4277203673765252e-06
39.300000000000004,2.416912041039085e-07,0.24999999999997663,1.3844626264875509e-06
39.400000000000006,2.3079596653173884e-07,0.24999999999997868,1.3425242212537382e-06
39.5,2.203932968980246e-07,0.24999999999998057,1.3018646085259214e-06
39.6,2.1046085582135406e-07,0.2499999999999823,1.262444501828184e-06
39.7,2.0097732061388566e-07,0.24999999999998385,1.2242258320184824e-06
39.800000000000004,1.919223388319296e-07,0.24999999999998526,1.1871717091949053e-06
39.900000000000006,1.8327648395771436e-07,0.24999999999998657,1.1512463858076005e-06
40.0,1.7502121311409094e-07,0.24999999999998776,1.1164152209377097e-06
40.1,1.6713882671848223e-07,0.24999999999998881,1.082644645705901e-06
40.2,1.5961242998672423e-07,0.2499999999999898,1.0499021297743172e-06
